plastic,-0.2512968142
goyal,-0.9444439948
holding,1.0014661543
zoom,1.6582456907
lowprofile,0.1541682939
chance,-0.1823039427
rochester,1.0704590258
formats,-0.0689752574
roll,1.0704590258
thanks,-0.4191776869
materials,0.1541682939
leds,0.1541682939
event,-0.2512968142
ribbon,-0.2512968142
advanced,1.0296370312
cage,0.1541682939
trick,-0.5389788867
bought,-0.1771888421
right,-0.9985112161
jet,0.1541682939
generation,2.0512882788
alternate,0.1541682939
mitsubishi,-0.5389788867
told,-1.2321260672
answer,-0.6725102793
rgb,-0.7621224380
partial,0.8473154744
equalizer,0.1541682939
toll,0.1541682939
fee,0.1541682939
purchased,0.0000176141
fed,0.1541682939
dawn,0.5596334020
touch,0.0000176141
feb,1.6582456907
compsys,-1.7176338830
quality,-1.3274362470
codes,0.1541682939
components,0.5596334020
viewing,0.5596334020
dynamic,-0.4519675097
moral,0.1541682939
made,0.3083189737
secondary,-1.0498045104
john,-0.2025066501
greg,-1.6375911753
ignorance,0.1541682939
net,-0.0689752574
needing,0.1541682939
drawing,0.1541682939
ronald,0.4418503663
experiments,0.1541682939
times,-1.6784131699
usually,-1.2321260672
mention,-0.9444439948
grey,2.5520635667
nec,-2.5084195331
outputs,-0.5389788867
sophisticated,0.8473154744
f,0.4595499434
g,0.1028749995
d,-0.9697618028
heck,0.1541682939
e,-1.3121687749
b,-1.2003773689
howdy,0.1541682939
c,0.2611404134
illegal,0.5596334020
n,-0.8072428733
o,0.1541682939
excel,-0.3566573299
l,0.0000176141
enjoy,-0.7621224380
m,-0.5333450690
j,-0.7841013447
k,0.1541682939
h,-0.1712541065
taking,0.8473154744
broke,0.1541682939
w,1.6332443885
v,-1.0354157730
new,1.3091335191
u,0.1541682939
ports,-0.0571407998
including,0.2147929157
red,0.0000176141
days,-0.2512968142
r,0.3364898507
guess,-1.1808327728
q,-0.6567619223
legend,1.7636062063
p,-0.7621224380
library,2.1000784429
rem,0.7419549588
novell,-0.4054474940
advice,-0.6190215943
zone,0.3364898507
y,-0.6931295665
x,1.2527805826
rep,-0.2512968142
sizes,-0.2512968142
bandwith,0.1541682939
drop,-0.0689752574
change,-1.3499091029
tool,0.1541682939
distributed,0.1541682939
took,-0.6342890665
lead,0.1541682939
architecture,-0.7621224380
consumer,-1.0985946746
jaws,0.1541682939
policies,-0.2512968142
soundblaster,-0.5389788867
sized,-0.2512968142
march,-0.8574326178
height,0.8473154744
basic,0.5108432378
updated,1.1349975469
description,-0.9444439948
priority,0.8473154744
syquest,-0.1335137786
processing,0.9426256542
tons,0.8473154744
involves,0.1541682939
fax,-0.4783542649
pickup,0.1541682939
station,0.3083189737
protocols,-0.2512968142
automatic,0.6649939177
far,-1.7553742110
label,-0.2512968142
display,-0.2512968142
sluggish,0.1541682939
jay,0.8473154744
double,0.9650985101
preferred,-0.9444439948
fan,-1.1451146902
much,-0.8344430996
ndd,-0.5389788867
node,0.1541682939
borland,0.7137840818
miscellaneous,-0.3566573299
often,-1.5505797984
tough,1.2527805826
areas,0.4418503663
active,0.9273581821
orders,1.3581410982
opinions,-1.5322306597
make,0.2494784737
room,0.1541682939
roms,0.5596334020
update,-0.4818204728
raw,-0.5389788867
connect,-2.4485213916
winnipeg,0.5596334020
indication,-0.1335137786
tried,-1.2568186798
steven,0.1541682939
complaints,-0.9444439948
business,1.9999949844
completely,-1.2321260672
diskettes,0.1541682939
possible,-1.1143430316
following,-0.2314941869
especially,-1.3499091029
quantum,-1.7176338830
treasure,0.1541682939
universal,-0.3566573299
chris,0.1541682939
reached,0.6649939177
mail,0.6137006233
upgrades,-0.5389788867
megs,-0.4519675097
updates,0.1541682939
