analyzing,-0.3269278737
wishful,-0.6146099461
plastic,-0.8377534975
attended,-0.3269278737
holding,2.0709673991
advances,-1.0200750543
champions,2.8511259567
compete,-0.0756134454
answered,-0.8377534975
logos,-1.5309006780
religion,0.0785372344
florida,0.5305223582
event,-0.7969315029
advanced,-2.7248231465
joke,0.2326879142
cage,0.9948279663
jet,-1.4854383039
generation,-1.7540442293
arthur,-1.4255401624
alternate,0.0785372344
timed,0.0785372344
portland,1.2571922308
told,-0.4447109094
possibly,0.0139987133
answer,-0.8908633228
regard,0.0785372344
meet,-0.6752345680
evolution,-0.9022920186
spew,-0.6146099461
european,0.1607753326
quality,0.4532306839
somebody,0.1838977501
retiring,0.0785372344
dynamic,-0.3269278737
rev,0.4840023425
vastly,0.0785372344
piss,0.3662193069
john,1.6626573389
greg,1.9111186982
ignorance,0.6846730380
biggest,1.8461991521
mathematics,-1.4619078065
drawing,-0.1037843224
relief,-1.0200750543
elephants,0.0785372344
ronald,-0.6146099461
times,-0.2481469958
timer,-1.9363657861
promoted,0.9948279663
guard,0.0785372344
grew,-0.3269278737
ignore,-0.7323929818
f,-1.7338415220
enjoyed,0.9948279663
g,0.6529681081
formally,0.0785372344
d,0.4570948896
heck,-0.1037843224
e,-0.0110749243
b,0.3149260125
c,0.4735310427
illegal,-0.3914663948
confused,-0.7687606260
slated,0.7716844150
n,-0.3463459596
o,-0.8949119113
l,1.6502348189
cutting,-0.7687606260
m,-0.0549941582
join,0.8457923871
j,-0.4253679465
k,-1.6262108578
h,0.2077489659
taking,-0.3269278737
w,0.3496900049
analyze,-1.1742257341
v,-2.0999952099
ref,2.3811223274
u,0.1655486114
red,1.2541105642
days,-0.9296909928
r,0.3263733983
peoples,0.0785372344
q,0.7716844150
confuses,0.0785372344
accurately,-0.6146099461
p,-0.0580383006
rem,0.4840023425
z,0.5203699867
zone,1.8492432944
y,0.9258350948
x,-0.5574515323
britain,0.5893628582
rep,0.0785372344
basis,-0.7199704618
banning,-0.3269278737
drop,-0.6146099461
exception,0.5305223582
took,0.8798979996
observers,-0.9510821828
echo,-0.2091448380
trapped,-0.8377534975
updated,-0.9022920186
basic,-1.7460120576
priority,0.1963202701
description,0.4268439287
reputation,-0.3269278737
tony,1.2571922308
jan,1.3515029102
stating,-0.4322883894
tons,-1.8673729146
involves,-0.2091448380
tops,-1.3077571267
station,-2.5533516057
automatic,0.0785372344
belongs,0.0785372344
double,0.6975764428
jay,0.3662193069
criticism,-0.2091448380
preferred,-0.2091448380
much,-0.1765239199
country,-0.5680899305
involved,-0.8038519458
speech,-1.6262108578
miscellaneous,0.3662193069
weary,0.0785372344
areas,-2.3781985384
fewer,0.3662193069
orders,-1.0200750543
span,-0.9022920186
update,-0.5680899305
raw,-0.3269278737
grab,1.1771495231
ray,-0.4098155335
horse,0.5893628582
spectators,0.0785372344
complaints,-1.7132222348
business,0.0785372344
completely,0.6091654855
twin,-1.1742257341
possible,-0.7215820657
following,-0.5720503317
especially,0.0785372344
supplement,0.0785372344
chris,2.0479778809
reached,-1.8673729146
dives,0.0785372344
andrew,1.7961887315
updates,-0.4322883894
unrelated,0.0785372344
assigned,-0.4322883894
magnitude,-0.8377534975
colleague,0.0785372344
finished,1.5826146312
inflated,-0.3269278737
sodium,-1.0200750543
torn,-0.3269278737
hello,0.4840023425
entire,-0.1446063169
advantage,1.1081566516
ran,-0.6946526538
female,0.7716844150
anyone,-0.3888032774
royal,0.4840023425
peace,-1.0200750543
brown,1.3548307003
adding,-0.5092494305
nursing,0.4840023425
broadway,1.1771495231
durham,1.3313002029
attacking,0.0785372344
jobs,-0.8769742106
lower,-0.4520910167
amateur,-2.7248231465
rock,-0.4680064720
rewrite,0.0785372344
help,-0.0060201536
bones,-0.3269278737
hampton,0.4840023425
border,0.0785372344
rpi,0.0785372344
element,-0.9022920186
elect,0.0785372344
interpreted,0.0785372344
support,-1.4255401624
preparation,-1.0200750543
ron,0.1924814938
ment,0.0785372344
roy,3.5125244389
job,0.5138553057
assured,-0.3269278737
dominant,-0.6146099461
row,0.6381530223
rob,1.1199911092
suppose,-1.8673729146
avenue,-0.8769742106
branch,-1.0200750543
western,0.0785372344
probabilities,0.0785372344
todd,1.2825100387
upon,-1.5019131411
television,-0.0167729454
maturity,-0.8377534975
assistance,-1.1742257341
joy,-0.6146099461
rumors,0.5305223582
thought,0.3921947933
easily,-0.3269278737
road,-0.2697694599
space,-5.4734528885
express,-0.3269278737
decision,0.9658404294
ascii,-1.0200750543
hmmm,-0.2091448380
joe,1.7731329552
tests,-2.0417263018
destroyed,-0.6146099461
boys,0.9258350948
eventual,0.0785372344
rather,-0.1626248224
jon,-0.6146099461
publicity,-0.6146099461
construction,-1.0846135754
aimed,-0.6146099461
held,-0.0392458012
marketing,-1.7597422505
responding,0.6381530223
officials,-0.0549941582
enormous,-1.6262108578
hell,1.6425127728
helps,-0.4322883894
suggestions,-0.1727771939
recall,-0.8659243744
worried,0.0785372344
keith,1.2486084871
telephone,-2.3193580384
warning,-1.1254355699
truly,0.3016807857
dish,-0.2091448380
single,-1.0200750543
monday,0.6091654855
sludge,0.9948279663
disk,-1.1742257341
entered,0.6663238993
every,0.2028349511
eight,-0.4604592663
disc,0.0785372344
jim,1.1394091951
mckenzie,0.9948279663
lewis,-1.7132222348
whine,0.0785372344
thompson,0.4840023425
writes,-0.0219332960
writer,-0.9022920186
penalty,3.5442731372
analyst,0.0785372344
joint,-2.5241524510
reviews,-0.3269278737
characterized,0.0785372344
hero,0.9948279663
starters,0.0785372344
contract,0.4641997152
clothes,0.4840023425
easier,1.0340486794
philosophy,-1.6262108578
tightens,0.0785372344
designated,0.5305223582
exciting,1.0340486794
interference,0.8894674506
violent,0.0785372344
montreal,4.0005105707
manipulate,0.0785372344
rockets,-2.9817335603
security,-1.4255401624
eighties,0.0785372344
menschen,0.0785372344
sight,0.3016807857
corresponding,-0.6146099461
disagreement,0.0785372344
stephen,-0.4810785535
fulltime,0.0785372344
develop,-2.4063694154
jeopardize,0.0785372344
rip,-0.3269278737
dive,0.0785372344
generating,-1.0200750543
einstien,0.4840023425
offer,-0.3567808368
fought,0.4840023425
looked,0.6663238993
rid,0.0785372344
joel,0.9258350948
sponsored,0.0785372344
advance,-0.0549941582
feeds,0.0785372344
appear,-0.7481413388
discussion,-1.0608970488
understand,0.0015761933
speculate,0.0785372344
maintain,-0.3269278737
conducted,-0.6146099461
flow,-1.1254355699
omitted,-0.3269278737
production,-0.8769742106
lick,-1.1742257341
exactly,-0.0084741426
although,0.2685808373
moreorless,0.4840023425
permanently,-1.0200750543
declined,0.4840023425
appeal,0.0785372344
secondly,0.9948279663
signs,-0.6146099461
terribly,-0.6146099461
nowhere,-0.3269278737
laugh,1.8702967036
republican,0.0785372344
swedish,1.5826146312
inherently,-1.1742257341
discussing,1.1771495231
suggest,0.3298516627
calls,0.3016807857
loaded,0.4840023425
teams,3.1594273163
system,-2.7800858252
thirty,-1.0200750543
disagreements,0.0785372344
terrible,1.1771495231
favor,0.0785372344
charlie,2.0244473835
advocate,0.7716844150
cheap,0.2326879142
indicates,-0.5574515323
eliminate,0.0785372344
deadline,0.3016807857
andor,-1.1254355699
buddy,0.0785372344
press,-0.5439923789
sort,-1.3077571267
biases,0.0785372344
minimum,-0.7323929818
lies,-0.8377534975
expensive,-1.9691556090
ivy,1.5826146312
charles,0.7251643993
run,-0.6453816048
odds,0.9948279663
absolute,-0.4322883894
perry,0.7716844150
scrapped,0.0785372344
life,-2.2350976948
significant,-1.4131176424
truth,0.0785372344
worked,0.5485408637
moscow,-1.3077571267
pick,2.5316951859
candidates,-0.7323929818
builds,0.4840023425
trust,0.7716844150
contrary,0.0785372344
insults,-0.8377534975
distinguishing,0.0785372344
works,-0.8377534975
michigan,1.8702967036
remain,-2.1727545642
printed,0.0785372344
insult,1.3313002029
rated,-0.9022920186
overly,0.7716844150
world,-0.1773961397
geophysics,0.4840023425
become,-0.7687606260
emergency,-1.0200750543
requiring,-0.2091448380
must,-0.3914663948
necessarily,0.0785372344
carl,-0.1037843224
decades,-1.4255401624
unwilling,0.4840023425
friends,0.3016807857
curious,-0.6146099461
considering,-0.1037843224
carr,0.0785372344
care,-0.7323929818
card,-0.7323929818
christopher,-0.3269278737
assuming,-0.5574515323
agreed,0.9948279663
nichols,1.1771495231
newsletter,-0.0549941582
saved,0.2608587912
spark,0.4840023425
casings,-0.3269278737
rumor,0.5893628582
lightning,0.9723551104
filmed,0.4840023425
cast,0.0785372344
argued,0.0785372344
cash,0.2608587912
unlikely,-0.1626248224
case,-0.6650407998
thumb,-0.2091448380
early,-0.0586638871
attempt,-1.4412885193
insure,-1.0200750543
aero,-0.6146099461
performance,-0.2316176939
pigs,0.4840023425
accidental,-0.3269278737
successive,0.0785372344
advantages,-0.4322883894
strength,-0.8377534975
raving,0.4840023425
helped,0.6663238993
soon,0.3236596924
personally,0.7716844150
outfits,-0.3269278737
seven,0.9052158076
charge,-1.6442293633
counted,0.7716844150
pipeline,0.0785372344
sons,-0.6146099461
universities,-1.5309006780
instructed,0.7716844150
sad,0.3016807857
amazed,0.0785372344
everything,-0.7016213231
imply,0.4840023425
feels,0.8894674506
zero,-1.8673729146
stanford,0.5305223582
draw,0.5485408637
camp,-0.4810785535
stock,0.3662193069
sadly,-1.1742257341
benefitted,0.0785372344
drive,-1.0741422755
performing,-1.5309006780
penguin,1.5826146312
working,-1.3800777883
pine,0.4840023425
sole,0.0785372344
