plastic,-1.0864519238
holding,0.9284510967
advances,-1.2687734806
champions,-0.1701611920
answered,1.2161331691
compete,-0.3243118718
religion,2.8978917432
materials,-1.8188198176
deputy,-0.1701611920
degenerate,-0.1701611920
event,0.4359746116
florida,0.4488780164
declared,1.0338116124
advanced,-1.7207586044
joke,0.4359746116
generation,-0.7499796872
jet,-2.8327490190
junta,0.7461295399
timed,-0.1701611920
chickened,-0.1701611920
portland,-0.4578432644
explosions,-0.3933047433
told,0.8244613832
answer,0.7110382201
possibly,-0.3036925846
regard,1.7016409849
meet,0.1321196799
toll,-0.1701611920
uncontrolled,-0.1701611920
dawn,-1.0864519238
european,-0.5900150375
authorities,0.5229859886
payments,-0.1701611920
quality,0.3763825144
somebody,1.0983501335
violated,2.2721858434
viewing,-1.1509904450
components,-1.1997806092
wherever,0.2353039161
forbid,0.2353039161
retiring,-0.1701611920
dynamic,-0.1701611920
compatibility,-0.5756263001
relies,-0.1701611920
rev,-0.1701611920
resignation,-0.1701611920
moral,1.2161331691
advocated,-0.8633083725
trillion,1.7757489571
truck,1.0338116124
vastly,0.5229859886
rejection,-0.1701611920
john,-0.9278468937
greg,0.0529823593
homosexuals,3.6799864097
sweetheart,1.2161331691
ignorance,-0.3524827488
biggest,-0.0366297994
globally,-0.1701611920
drawing,-0.5756263001
relief,-0.5756263001
elephants,-0.5756263001
utexas,-0.8633083725
transform,-0.5756263001
inefficient,0.7461295399
vibrations,-0.8633083725
explosives,-0.5756263001
ronald,-0.1701611920
times,0.0094243850
guidelines,-0.5066334286
promoted,0.2353039161
guard,1.2161331691
isbn,-1.4229241605
grew,0.1175208805
ignore,0.6283465042
f,-2.4525435777
enjoyed,0.7461295399
g,-1.6022650891
experts,0.1175208805
formally,-0.1701611920
d,0.2557425838
heck,-0.8633083725
e,0.0699799357
shrouded,-0.5756263001
b,-0.4803161203
illegal,1.7393813129
c,-0.0115561618
melbourne,-0.8633083725
confused,-0.5066334286
n,-1.2881915665
consultant,-0.5756263001
suffer,-0.4578432644
o,-1.8973821401
l,0.6928850254
cutting,0.2818239318
m,0.2485491429
join,0.3094118883
j,-1.9619206612
k,-1.7207586044
taking,-0.2993729235
h,-1.0525503722
w,-0.9851981901
analyze,-1.0174590524
advocates,1.2767577910
v,-0.9215772807
expertise,-0.6809868157
u,-1.4694441761
ports,-1.5564555531
red,-0.8240876594
days,-0.4137832746
r,0.3153466238
peoples,0.2353039161
q,3.9729735344
confuses,-0.1701611920
accurately,0.0529823593
p,-0.6881042835
library,-1.9047622474
safeguard,-0.1701611920
z,-0.5756263001
y,0.1175208805
zone,-0.6401648212
x,-0.1701611920
rep,-0.1701611920
britain,1.9893230574
resources,-0.6221463157
fancy,-0.7297769799
unions,0.2353039161
basis,0.7053075454
banning,-0.5756263001
drop,-0.6809868157
consumption,0.1175208805
tool,0.4716926942
infant,0.5229859886
took,0.1663110446
echo,0.0529823593
policies,2.0270633854
trapped,-1.0864519238
interchange,-0.1701611920
invalid,0.2353039161
basic,0.3470953221
estimated,-0.3524827488
